0.239000, -1.461018, -2.318211, 15.967129 
0.240000, -1.470447, -2.333473, 15.938582 
0.241000, -1.479940, -2.348876, 15.910136 
0.242000, -1.489499, -2.364419, 15.881792 
0.243000, -1.499123, -2.380105, 15.853550 
0.244000, -1.508814, -2.395933, 15.825411 
0.245000, -1.518572, -2.411907, 15.797375 
0.246000, -1.528399, -2.428025, 15.769443 
0.247000, -1.538294, -2.444291, 15.741615 
0.248000, -1.548260, -2.460703, 15.713892 
0.249000, -1.558297, -2.477265, 15.686274 
0.250000, -1.568406, -2.493976, 15.658762 
0.251000, -1.578587, -2.510838, 15.631356 
0.252000, -1.588842, -2.527852, 15.604057 
0.253000, -1.599171, -2.545019, 15.576865 
0.254000, -1.609575, -2.562341, 15.549781 
0.255000, -1.620056, -2.579818, 15.522806 
0.256000, -1.630613, -2.597452, 15.495940 
0.257000, -1.641248, -2.615244, 15.469183 
0.258000, -1.651962, -2.633195, 15.442537 
0.259000, -1.662756, -2.651306, 15.416002 
0.260000, -1.673630, -2.669579, 15.389579 
0.261000, -1.684585, -2.688015, 15.363267 
0.262000, -1.695623, -2.706614, 15.337069 
0.263000, -1.706744, -2.725379, 15.310984 
0.264000, -1.717949, -2.744311, 15.285014 
0.265000, -1.729239, -2.763410, 15.259158 
0.266000, -1.740615, -2.782679, 15.233419 
0.267000, -1.752078, -2.802118, 15.207795 
0.268000, -1.763628, -2.821729, 15.182289 
0.269000, -1.775267, -2.841513, 15.156901 
0.270000, -1.786996, -2.861471, 15.131632 
0.271000, -1.798815, -2.881605, 15.106482 
0.272000, -1.810726, -2.901917, 15.081453 
0.273000, -1.822729, -2.922407, 15.056544 
0.274000, -1.834825, -2.943077, 15.031758 
0.275000, -1.847016, -2.963928, 15.007094 
0.276000, -1.859302, -2.984962, 14.982555 
0.277000, -1.871684, -3.006181, 14.958139 
0.278000, -1.884164, -3.027585, 14.933850 
0.279000, -1.896742, -3.049176, 14.909687 
0.280000, -1.909418, -3.070956, 14.885651 
0.281000, -1.922195, -3.092925, 14.861743 
0.282000, -1.935073, -3.115087, 14.837965 
0.283000, -1.948053, -3.137441, 14.814317 
0.284000, -1.961137, -3.159990, 14.790800 
0.285000, -1.974324, -3.182735, 14.767416 
0.286000, -1.987617, -3.205678, 14.744165 
0.287000, -2.001015, -3.228820, 14.721048 
0.288000, -2.014521, -3.252162, 14.698067 
0.289000, -2.028135, -3.275707, 14.675222 
0.290000, -2.041858, -3.299456, 14.652515 
0.291000, -2.055692, -3.323410, 14.629947 
0.292000, -2.069637, -3.347571, 14.607519 
0.293000, -2.083694, -3.371941, 14.585233 
0.294000, -2.097865, -3.396522, 14.563088 
0.295000, -2.112150, -3.421314, 14.541087 
0.296000, -2.126551, -3.446320, 14.519232 
0.297000, -2.141068, -3.471541, 14.497522 
0.298000, -2.155704, -3.496979, 14.475960 
0.299000, -2.170458, -3.522636, 14.454546 
0.300000, -2.185332, -3.548514, 14.433283 
0.301000, -2.200327, -3.574613, 14.412171 
0.302000, -2.215444, -3.600936, 14.391212 
0.303000, -2.230684, -3.627484, 14.370407 
0.304000, -2.246049, -3.654260, 14.349758 
0.305000, -2.261539, -3.681265, 14.329266 
